name,url,product_id,price,price_numeric,currency,main_image,image_alt,color_count,color_images,category,scraped_at,source_url,website,color_images_count,morphology,occasion_type
JEAN WIDE LEG,https://www.zen.com.tn/fr/produit/6163-jean-wide-leg,6163.0,62.93 TND89.90 TND,62.93,TND,https://images.zen.com.tn/uploads/8_U2_A9403_eda8e764cd.jpg,JEAN WIDE LEG,2.0,"https://images.zen.com.tn/uploads/8_U2_A0204a_7a44d7d2ca.jpg, https://images.zen.com.tn/uploads/8_U2_A0195a_222e5295fe.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Work/Professionnel
JEAN WIDE LEG,https://www.zen.com.tn/fr/produit/6162-jean-wide-leg,6162.0,55.93 TND79.90 TND,55.93,TND,https://images.zen.com.tn/uploads/8_U2_A9323_381563bf61.jpg,JEAN WIDE LEG,1.0,https://images.zen.com.tn/uploads/8_U2_A0234a_edb2054fd4.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Work/Professionnel
MANTEAU,https://www.zen.com.tn/fr/produit/6153-manteau,6153.0,111.93 TND,111.93,TND,https://images.zen.com.tn/uploads/8_U2_A0168_8fa19f1415.JPG,MANTEAU,1.0,https://images.zen.com.tn/uploads/8_U2_A0177a_2527fc25f3.jpg,Coat,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,V,Hiver/Froid
MANTEAU,https://www.zen.com.tn/fr/produit/6101-manteau,6101.0,111.93 TND159.90 TND,111.93,TND,https://images.zen.com.tn/uploads/8_U2_A5873_b9e0f87521.JPG,MANTEAU,1.0,https://images.zen.com.tn/uploads/8_U2_A4666aa_47f2d08189.jpg,Coat,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,V,Hiver/Froid
JEAN BAGGY,https://www.zen.com.tn/fr/produit/6113-jean-baggy,6113.0,55.93 TND79.90 TND,55.93,TND,https://images.zen.com.tn/uploads/8_U2_A5698_193ebc4bc6.JPG,JEAN BAGGY,1.0,https://images.zen.com.tn/uploads/8_U2_A5041aa_5d46ada418.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Casual
DOUDOUNE,https://www.zen.com.tn/fr/produit/6147-doudoune,6147.0,139.93 TND,139.93,TND,https://images.zen.com.tn/uploads/8_U2_A6856_0b7f67e3cc.JPG,DOUDOUNE,1.0,https://images.zen.com.tn/uploads/8_U2_A7058a_7abf0a7c08.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Hiver/Froid
DEBARDEUR,https://www.zen.com.tn/fr/produit/6128-debardeur,6128.0,48.93 TND69.90 TND,48.93,TND,https://images.zen.com.tn/uploads/8_U2_A7078_bfc144d7fd.JPG,DEBARDEUR,2.0,"https://images.zen.com.tn/uploads/8_U2_A7038a_19cd42137c.jpg, https://images.zen.com.tn/uploads/8_U2_A7071a_44e5c6d8fb.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Sport
DOUDOUNE,https://www.zen.com.tn/fr/produit/6150-doudoune,6150.0,118.93 TND169.90 TND,118.93,TND,https://images.zen.com.tn/uploads/8_U2_A6373_cd5be29e3f.JPG,DOUDOUNE,2.0,"https://images.zen.com.tn/uploads/8_U2_A6373a_af7bf3264a.jpg, https://images.zen.com.tn/uploads/8_U2_A6593a_f9a6a92dcd.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Hiver/Froid
PULL-OVER,https://www.zen.com.tn/fr/produit/6116-pull-over,6116.0,41.93 TND,41.93,TND,https://images.zen.com.tn/uploads/8_U2_A5746_8051759cb9.JPG,PULL-OVER,3.0,"https://images.zen.com.tn/uploads/8_U2_A5169aa_9925af3c6b.jpg, https://images.zen.com.tn/uploads/8_U2_A5182aa_cdd4ecb99c.jpg, https://images.zen.com.tn/uploads/8_U2_A5175aa_a88aac5c0b.jpg",Sweater,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,O,Hiver/Froid
PANTALON,https://www.zen.com.tn/fr/produit/6138-pantalon,6138.0,48.93 TND69.90 TND,48.93,TND,https://images.zen.com.tn/uploads/8_U2_A6558_794ba84170.JPG,PANTALON,2.0,"https://images.zen.com.tn/uploads/Capture_d_ecran_2025_10_21_154820_d36866dd78.png, https://images.zen.com.tn/uploads/8_U2_A2350a_71218ecbb2.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Work/Professionnel
PANTALON,https://www.zen.com.tn/fr/produit/6105-pantalon,6105.0,55.93 TND79.90 TND,55.93,TND,https://images.zen.com.tn/uploads/8_U2_A5749_19f99e428e.JPG,PANTALON,1.0,https://images.zen.com.tn/uploads/8_U2_A4728aa_2a6a716521.jpg,Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Work/Professionnel
SWEAT,https://www.zen.com.tn/fr/produit/6104-sweat,6104.0,69.93 TND,69.93,TND,https://images.zen.com.tn/uploads/8_U2_A5750_3f8bad1f2f.JPG,SWEAT,1.0,https://images.zen.com.tn/uploads/8_U2_A4721aa_fd546509ab.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Casual
DEBARDEUR,https://www.zen.com.tn/fr/produit/6077-debardeur,6077.0,41.93 TND59.90 TND,41.93,TND,https://images.zen.com.tn/uploads/8_U2_A6670_01ed60b4f6.JPG,DEBARDEUR,4.0,"https://images.zen.com.tn/uploads/8_U2_A3796aa_ab2ac97a3e.jpg, https://images.zen.com.tn/uploads/8_U2_A3809aa_24e7789b0d.jpg, https://images.zen.com.tn/uploads/8_U2_A3802aa_b30728bcf4.jpg, https://images.zen.com.tn/uploads/8_U2_A3815aa_09b8fb34a2.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,4,O,Sport
SWEAT SHIRT,https://www.zen.com.tn/fr/produit/4695-sweat-shirt,4695.0,55.93 TND79.90 TND,55.93,TND,https://images.zen.com.tn/uploads/8_U2_A7174_a63c056f7b.JPG,SWEAT SHIRT,2.0,"https://images.zen.com.tn/uploads/8_U2_A6453d_596b8502c5.jpg, https://images.zen.com.tn/uploads/8_U2_A6449d_3dea877deb.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Casual
ROBE,https://www.zen.com.tn/fr/produit/6115-robe,6115.0,69.93 TND,69.93,TND,https://images.zen.com.tn/uploads/8_U2_A5533_45f9087a91.JPG,ROBE,2.0,"https://images.zen.com.tn/uploads/8_U2_A5115aa_09aa49850e.jpg, https://images.zen.com.tn/uploads/8_U2_A5122aa_a1065da4ea.jpg",Dress,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,A,Soirée/Event
CHEMISE,https://www.zen.com.tn/fr/produit/6098-chemise,6098.0,55.93 TND79.90 TND,55.93,TND,https://images.zen.com.tn/uploads/8_U2_A6388_960635063f.JPG,CHEMISE,2.0,"https://images.zen.com.tn/uploads/8_U2_A4681aa_762af51254.jpg, https://images.zen.com.tn/uploads/8_U2_A4687aa_57ad119eda.jpg",Shirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Work/Professionnel
JOGGER,https://www.zen.com.tn/fr/produit/6119-jogger,6119.0,48.93 TND69.90 TND,48.93,TND,https://images.zen.com.tn/uploads/8_U2_A6233_98eb23404f.JPG,JOGGER,2.0,"https://images.zen.com.tn/uploads/8_U2_A4998aa_48bfcf8863.jpg, https://images.zen.com.tn/uploads/8_U2_A1575a_f52fe98491.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Casual
JOGGER,https://www.zen.com.tn/fr/produit/6117-jogger,6117.0,48.93 TND,48.93,TND,https://images.zen.com.tn/uploads/8_U2_A6117_deae3f96ac.JPG,JOGGER,2.0,"https://images.zen.com.tn/uploads/8_U2_A5106aa_45fb1335f5.jpg, https://images.zen.com.tn/uploads/8_U2_A5100aa_f3599f0c32.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Casual
SWEAT SHIRT,https://www.zen.com.tn/fr/produit/4384-sweat-shirt,4384.0,55.93 TND79.90 TND,55.93,TND,https://images.zen.com.tn/uploads/8_U2_A7183_2be6ecb1fb.JPG,SWEAT SHIRT,3.0,"https://images.zen.com.tn/uploads/8_U2_A7193aa_73be6f2b5e.jpg, https://images.zen.com.tn/uploads/8_U2_A7198aa_fc3ff9015d.jpg, https://images.zen.com.tn/uploads/8_U2_A7187aa_91b48d41b4.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,H,Casual
PANTALON,https://www.zen.com.tn/fr/produit/5929-pantalon,5929.0,32.13 TND45.90 TND,32.13,TND,https://images.zen.com.tn/uploads/8_U2_A5356_53d30f3e83.JPG,PANTALON,2.0,"https://images.zen.com.tn/uploads/8_U2_A6954a_ab39fa8018.jpg, https://images.zen.com.tn/uploads/8_U2_A6967a_227cc487c2.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Work/Professionnel
SWEAT SHIRT,https://www.zen.com.tn/fr/produit/5933-sweat-shirt,5933.0,32.13 TND,32.13,TND,https://images.zen.com.tn/uploads/8_U2_A5332_40561f9bd5.JPG,SWEAT SHIRT,2.0,"https://images.zen.com.tn/uploads/8_U2_A7058a_9ab0b7edcc.jpg, https://images.zen.com.tn/uploads/8_U2_A7066a_74c828a1c9.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Casual
JACKET,https://www.zen.com.tn/fr/produit/6097-jacket,6097.0,34.93 TND49.90 TND,34.93,TND,https://images.zen.com.tn/uploads/8_U2_A6422_0efd154cde.JPG,JACKET,1.0,https://images.zen.com.tn/uploads/8_U2_A4519aa_d957e197a0.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,V,Casual
JEAN BAGGY,https://www.zen.com.tn/fr/produit/6082-jean-baggy,6082.0,62.93 TND89.90 TND,62.93,TND,https://images.zen.com.tn/uploads/8_U2_A5609_91be92aaa2.JPG,JEAN BAGGY,2.0,"https://images.zen.com.tn/uploads/8_U2_A3949aa_9ef44915fa.jpg, https://images.zen.com.tn/uploads/8_U2_A3936aa_ac3a93c6ed.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Casual
PULL,https://www.zen.com.tn/fr/produit/6096-pull,6096.0,34.93 TND,34.93,TND,https://images.zen.com.tn/uploads/8_U2_A5783_f210eda73b.JPG,PULL,3.0,"https://images.zen.com.tn/uploads/8_U2_A4445aa_1d6f66c4a0.jpg, https://images.zen.com.tn/uploads/8_U2_A4427aa_27d278d0e4.jpg, https://images.zen.com.tn/uploads/8_U2_A4436aa_fb14e44f03.jpg",Sweater,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,O,Hiver/Froid
VESTE,https://www.zen.com.tn/fr/produit/6080-veste,6080.0,69.93 TND99.90 TND,69.93,TND,https://images.zen.com.tn/uploads/8_U2_A6191_6d92ee1c85.JPG,VESTE,2.0,"https://images.zen.com.tn/uploads/8_U2_A3708aa_63cc8e8ee7.jpg, https://images.zen.com.tn/uploads/8_U2_A3715aa_a33583133e.jpg",Jacket,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,V,Work/Professionnel
JUPE,https://www.zen.com.tn/fr/produit/4090-jupe,4090.0,41.94 TND69.90 TND,41.94,TND,https://images.zen.com.tn/uploads/8_U2_A5347_3c0c6904a1.jpg,JUPE,1.0,https://images.zen.com.tn/medias/folder_13_11_2024/8_U2_A0004aa_30751391b7.webp,Skirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,A,Work/Professionnel
PULL,https://www.zen.com.tn/fr/produit/6054-pull,6054.0,32.13 TND,32.13,TND,https://images.zen.com.tn/uploads/8_U2_A5439_8a91238a55.JPG,PULL,1.0,https://images.zen.com.tn/uploads/8_U2_A3849aa_5560aec976.jpg,Sweater,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Hiver/Froid
JEAN FLARE,https://www.zen.com.tn/fr/produit/6081-jean-flare,6081.0,62.93 TND89.90 TND,62.93,TND,https://images.zen.com.tn/uploads/8_U2_A5725_1894225ab4.JPG,JEAN FLARE,1.0,https://images.zen.com.tn/uploads/8_U2_A3927aa_2b6f1aebc2.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,A,Casual
SWEAT SHIRT,https://www.zen.com.tn/fr/produit/6049-sweat-shirt,6049.0,48.93 TND69.90 TND,48.93,TND,https://images.zen.com.tn/uploads/8_U2_A6304_4acbf3088a.JPG,SWEAT SHIRT,1.0,https://images.zen.com.tn/uploads/8_U2_A9851aa_49b6c070e7.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Casual
PULL OVER,https://www.zen.com.tn/fr/produit/5912-pull-over,5912.0,46.13 TND,46.13,TND,https://images.zen.com.tn/uploads/8_U2_A9271_8df29fa888.jpg,PULL OVER,2.0,"https://images.zen.com.tn/uploads/8_U2_A7054a_3a487dfb83.jpg, https://images.zen.com.tn/uploads/8_U2_A7043z_e3796834ad.jpg",Sweater,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Hiver/Froid
PULL-OVER,https://www.zen.com.tn/fr/produit/5953-pull-over,5953.0,48.93 TND69.90 TND,48.93,TND,https://images.zen.com.tn/uploads/8_U2_A9081_c4e2db8b17.jpg,PULL-OVER,2.0,"https://images.zen.com.tn/uploads/8_U2_A7939aa_c4ec508f40.jpg, https://images.zen.com.tn/uploads/8_U2_A7931aa_3d402b9899.jpg",Sweater,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Hiver/Froid
SWEAT SHIRT,https://www.zen.com.tn/fr/produit/4773-sweat-shirt,4773.0,48.93 TND69.90 TND,48.93,TND,https://images.zen.com.tn/uploads/8_U2_A6129_4f06562ffc.JPG,SWEAT SHIRT,2.0,"https://images.zen.com.tn/uploads/8_U2_A0640a_13a07749ae.jpg, https://images.zen.com.tn/uploads/8_U2_A8510d_94e545098d.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Casual
SWEAT SHIRT,https://www.zen.com.tn/fr/produit/4287-sweat-shirt,4287.0,48.93 TND,48.93,TND,https://images.zen.com.tn/uploads/8_U2_A9469_db57180bfe.jpg,SWEAT SHIRT,2.0,"https://images.zen.com.tn/uploads/8_U2_A5908aa_f28c93f2ac.jpg, https://images.zen.com.tn/uploads/8_U2_A9156aa_d3a3d33fce.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Casual
T SHIRT,https://www.zen.com.tn/fr/produit/6048-t-shirt,6048.0,32.13 TND45.90 TND,32.13,TND,https://images.zen.com.tn/uploads/8_U2_A6282_9a78326524.JPG,T SHIRT,1.0,https://images.zen.com.tn/uploads/8_U2_A9946aa_7f099ef5fa.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Casual
JACKET,https://www.zen.com.tn/fr/produit/6058-jacket,6058.0,48.93 TND69.90 TND,48.93,TND,https://images.zen.com.tn/uploads/8_U2_A5574_a9901ee02e.JPG,JACKET,3.0,"https://images.zen.com.tn/uploads/8_U2_A0429aa_49863a854d.jpg, https://images.zen.com.tn/uploads/8_U2_A0442aa_feaff9d582.jpg, https://images.zen.com.tn/uploads/000000000000000000000000000000000000000000000000000000000_0198e657fb.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,V,Casual
T SHIRT,https://www.zen.com.tn/fr/produit/6067-t-shirt,6067.0,32.13 TND,32.13,TND,https://images.zen.com.tn/uploads/8_U2_A6555_bb2be5ede2.JPG,T SHIRT,2.0,"https://images.zen.com.tn/uploads/8_U2_A3760aa_3ffcb96614.jpg, https://images.zen.com.tn/uploads/8_U2_A3767aa_e2a11d4055.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Casual
VESTE,https://www.zen.com.tn/fr/produit/6064-veste,6064.0,111.93 TND159.90 TND,111.93,TND,https://images.zen.com.tn/uploads/8_U2_A5594_2a67577204.JPG,VESTE,2.0,"https://images.zen.com.tn/uploads/8_U2_A3722aa_439aab0d6d.jpg, https://images.zen.com.tn/uploads/8_U2_A5034aa_3491140860.jpg",Jacket,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,V,Work/Professionnel
CHEMISE,https://www.zen.com.tn/fr/produit/6027-chemise,6027.0,55.93 TND79.90 TND,55.93,TND,https://images.zen.com.tn/uploads/8_U2_A0001_2_dd1aa7496a.JPG,CHEMISE,2.0,"https://images.zen.com.tn/uploads/8_U2_A0001_3_aa_f3cf6ef0e5.jpg, https://images.zen.com.tn/uploads/8_U2_A0007aa_2fb72b6653.jpg",Shirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Work/Professionnel
CHEMISE,https://www.zen.com.tn/fr/produit/5946-chemise,5946.0,46.13 TND,46.13,TND,https://images.zen.com.tn/uploads/8_U2_A9534_398963c3f2.jpg,CHEMISE,2.0,"https://images.zen.com.tn/uploads/8_U2_A7973aa_85d7aebdf6.jpg, https://images.zen.com.tn/uploads/8_U2_A7966aa_bc41de5168.jpg",Shirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Work/Professionnel
CHEMISE,https://www.zen.com.tn/fr/produit/6057-chemise,6057.0,46.13 TND65.90 TND,46.13,TND,https://images.zen.com.tn/uploads/8_U2_A0446_b96ef804cd.jpg,CHEMISE,2.0,"https://images.zen.com.tn/uploads/8_U2_A0448aa_f4c516820e.jpg, https://images.zen.com.tn/uploads/8_U2_A0456a_1_b2ea7e805b.jpg",Shirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Work/Professionnel
PANTALON,https://www.zen.com.tn/fr/produit/6046-pantalon,6046.0,62.93 TND89.90 TND,62.93,TND,https://images.zen.com.tn/uploads/8_U2_A5833_2197c46821.JPG,PANTALON,1.0,https://images.zen.com.tn/uploads/8_U2_A9791aa_14d901c079.jpg,Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Work/Professionnel
ROBE,https://www.zen.com.tn/fr/produit/6043-robe,6043.0,55.93 TND,55.93,TND,https://images.zen.com.tn/uploads/8_U2_A6829_1a241b3b03.JPG,ROBE,2.0,"https://images.zen.com.tn/uploads/8_U2_A0033aa_de9b5c9859.jpg, https://images.zen.com.tn/uploads/8_U2_A0046aa_0c0106cd11.jpg",Dress,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,A,Soirée/Event
ENSEMBLE,https://www.zen.com.tn/fr/produit/5961-ensemble,5961.0,41.93 TND59.90 TND,41.93,TND,https://images.zen.com.tn/uploads/8_U2_A5373_6f93060db9.JPG,ENSEMBLE,2.0,"https://images.zen.com.tn/uploads/8_U2_A0107a_650bb615c2.jpg, https://images.zen.com.tn/uploads/8_U2_A1876a_52f539e916.jpg",Set,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Casual
PANTALON JEANS,https://www.zen.com.tn/fr/produit/4642-pantalon-jeans,4642.0,62.93 TND89.90 TND,62.93,TND,https://images.zen.com.tn/uploads/8_U2_A8777_0a0b566c56.jpg,PANTALON JEANS,1.0,https://images.zen.com.tn/uploads/8_U2_A5678d_32f5338b6a.jpg,Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Casual
BLOUSE,https://www.zen.com.tn/fr/produit/5992-blouse,5992.0,46.13 TND,46.13,TND,https://images.zen.com.tn/uploads/8_U2_A5852_04272f2ec3.JPG,BLOUSE,2.0,"https://images.zen.com.tn/uploads/8_U2_A0208aa_e24f98fe00.jpg, https://images.zen.com.tn/uploads/8_U2_A0202aa_0c7100a0d9.jpg",Blouse,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Work/Professionnel
CHEMISE,https://www.zen.com.tn/fr/produit/5960-chemise,5960.0,48.93 TND69.90 TND,48.93,TND,https://images.zen.com.tn/uploads/8_U2_A9788_8f939eb249.jpg,CHEMISE,2.0,"https://images.zen.com.tn/uploads/8_U2_A8433a_8dccb56fd1.jpg, https://images.zen.com.tn/uploads/8_U2_A6194aa_9341d1995b.jpg",Shirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Work/Professionnel
GILLET,https://www.zen.com.tn/fr/produit/5989-gillet,5989.0,62.93 TND89.90 TND,62.93,TND,https://images.zen.com.tn/uploads/8_U2_A5973_9d12c22ced.JPG,GILLET,1.0,https://images.zen.com.tn/uploads/8_U2_A0089aa_d92e5849be.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Soirée/Event
LIQUETTE,https://www.zen.com.tn/fr/produit/5934-liquette,5934.0,55.93 TND,55.93,TND,https://images.zen.com.tn/uploads/8_U2_A0077_6bb8004c4e.JPG,LIQUETTE,2.0,"https://images.zen.com.tn/uploads/8_U2_A0082aa_a17e4e6738.jpg, https://images.zen.com.tn/uploads/8_U2_A7855aa_eaa53faef2.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Vacances/Plage
PANTALON,https://www.zen.com.tn/fr/produit/5991-pantalon,5991.0,55.93 TND79.90 TND,55.93,TND,https://images.zen.com.tn/uploads/8_U2_A6922_557621a294.JPG,PANTALON,3.0,"https://images.zen.com.tn/uploads/8_U2_A0290aa_f009ee79ff.jpg, https://images.zen.com.tn/uploads/8_U2_A0274aa_15441363bc.jpg, https://images.zen.com.tn/uploads/8_U2_A0283aa_1ba2dc1464.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,O,Work/Professionnel
PANTALON,https://www.zen.com.tn/fr/produit/6020-pantalon,6020.0,55.93 TND79.90 TND,55.93,TND,https://images.zen.com.tn/uploads/8_U2_A5552_75bc5a3097.JPG,PANTALON,3.0,"https://images.zen.com.tn/uploads/8_U2_A0338aa_baf76572c4.jpg, https://images.zen.com.tn/uploads/8_U2_A0323aa_bc33265a37.jpg, https://images.zen.com.tn/uploads/8_U2_A0330aa_c43ef49524.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,O,Work/Professionnel
PANTALON,https://www.zen.com.tn/fr/produit/5979-pantalon,5979.0,55.93 TND,55.93,TND,https://images.zen.com.tn/uploads/BLEU_MARINE_2_242e10e9c0.jpg,PANTALON,3.0,"https://images.zen.com.tn/uploads/8_U2_A8676aa_d608c81948.jpg, https://images.zen.com.tn/uploads/8_U2_A8670aa_707a644469.jpg, https://images.zen.com.tn/uploads/8_U2_A8681aa_56abd88fb0.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,O,Work/Professionnel
PANTALON,https://www.zen.com.tn/fr/produit/5972-pantalon,5972.0,48.93 TND69.90 TND,48.93,TND,https://images.zen.com.tn/uploads/8_U2_A9787_9f9df6b7da.jpg,PANTALON,3.0,"https://images.zen.com.tn/uploads/8_U2_A8714aa_daeb673971.jpg, https://images.zen.com.tn/uploads/8_U2_A8724a_A_e546e7e5a2.jpg, https://images.zen.com.tn/uploads/8_U2_A8731aa_27042e9fc2.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,O,Work/Professionnel
T SHIRT,https://www.zen.com.tn/fr/produit/6017-t-shirt,6017.0,20.93 TND29.90 TND,20.93,TND,https://images.zen.com.tn/uploads/8_U2_A5555_c829b87549.JPG,T SHIRT,6.0,"https://images.zen.com.tn/uploads/8_U2_A1237aa_a64c725d74.jpg, https://images.zen.com.tn/uploads/8_U2_A1243aa_d52a362440.jpg, https://images.zen.com.tn/uploads/8_U2_A1225aa_c37a8d98a9.jpg, https://images.zen.com.tn/uploads/8_U2_A1232aa_aebfc1aa93.jpg, https://images.zen.com.tn/uploads/8_U2_A1249aa_2b9c8cfaf9.jpg, https://images.zen.com.tn/uploads/8_U2_A1219aa_25ce368cc3.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,6,H,Casual
VESTE,https://www.zen.com.tn/fr/produit/6013-veste,6013.0,69.93 TND,69.93,TND,https://images.zen.com.tn/uploads/8_U2_A5670_0db1ad9cc9.JPG,VESTE,3.0,"https://images.zen.com.tn/uploads/8_U2_A1111aa_86f67dd78e.jpg, https://images.zen.com.tn/uploads/8_U2_A1105aa_2c267b222e.jpg, https://images.zen.com.tn/uploads/8_U2_A1078aa_075debaeae.jpg",Jacket,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,V,Work/Professionnel
PULL -OVER,https://www.zen.com.tn/fr/produit/6008-pull--over,6008.0,41.93 TND59.90 TND,41.93,TND,https://images.zen.com.tn/uploads/8_U2_A6033_675de968c7.JPG,PULL -OVER,3.0,"https://images.zen.com.tn/uploads/8_U2_A0215aa_bdd926aecf.jpg, https://images.zen.com.tn/uploads/8_U2_A0233aa_6e42bb44a9.jpg, https://images.zen.com.tn/uploads/8_U2_A0227aa_178e180982.jpg",Sweater,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,O,Hiver/Froid
PANTALON,https://www.zen.com.tn/fr/produit/6011-pantalon,6011.0,55.93 TND79.90 TND,55.93,TND,https://images.zen.com.tn/uploads/8_U2_A6949_124d7e7550.JPG,PANTALON,3.0,"https://images.zen.com.tn/uploads/8_U2_A1298aa_c0cb719ceb.jpg, https://images.zen.com.tn/uploads/8_U2_A1291aa_2b36ced712.jpg, https://images.zen.com.tn/uploads/8_U2_A1284aa_949760f79d.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,O,Work/Professionnel
